ds,estrategia,posicion,pnl,capital
2026-06-02,Kelly diario (sin cobre),0.2593533180359431,-0.0802301950906508,106.61763719302766
2026-06-03,Kelly diario (sin cobre),1.0,0.5649769305841755,107.18261412361184
2026-06-04,Kelly diario (sin cobre),-1.0,-0.13383010875756018,107.04878401485428
2026-06-05,Kelly diario (sin cobre),1.0,2.1731979799801215,109.2219819948344
2026-06-08,Kelly diario (sin cobre),-1.0,-1.0891738295385203,108.13280816529587
2026-06-09,Kelly diario (sin cobre),-1.0,0.7603918887913297,108.8932000540872
2026-06-10,Kelly diario (sin cobre),1.0,-0.20297567606718683,108.69022437802002
2026-06-11,Kelly diario (sin cobre),1.0,-1.0878729259201014,107.60235145209992
2026-06-12,Kelly diario (sin cobre),1.0,-0.8206616965632201,106.7816897555367
2026-06-15,Kelly diario (sin cobre),1.0,-1.085502579719312,105.69618717581739
2026-06-16,Kelly diario (sin cobre),1.0,-0.559372708325742,105.13681446749165
2026-06-17,Kelly diario (sin cobre),1.0,0.12944844787063423,105.26626291536228
2026-06-18,Kelly diario (sin cobre),1.0,1.6425049418442645,106.90876785720654
2026-06-19,Kelly diario (sin cobre),-1.0,-0.1757845444317292,106.7329833127748
2026-06-22,Kelly diario (sin cobre),-0.9094807332466024,-0.559092033177953,106.17389127959686
2026-06-23,Kelly diario (sin cobre),-1.0,-0.934397442944455,105.2394938366524
2026-06-24,Kelly diario (sin cobre),-1.0,-0.5472403163284291,104.69225352032397
2026-06-25,Kelly diario (sin cobre),-1.0,-0.18357189984527014,104.5086816204787
2026-06-26,Kelly diario (sin cobre),-1.0,-0.24541050137152898,104.26327111910717
2026-06-29,Kelly diario (sin cobre),-1.0,0.026007349558410206,104.28927846866559
2026-06-30,Kelly diario (sin cobre),1.0,-0.07364179392927461,104.21563667473632
2026-07-01,Kelly diario (sin cobre),1.0,0.3946651381592164,104.61030181289553
2026-07-02,Kelly diario (sin cobre),-1.0,-0.016117160011575933,104.59418465288395
2026-07-03,Kelly diario (sin cobre),-1.0,0.44111154930092294,105.03529620218488
2026-07-06,Kelly diario (sin cobre),1.0,0.7162769850828172,105.7515731872677
2026-07-07,Kelly diario (sin cobre),-1.0,0.07139603110231132,105.82296921837
2026-07-08,Kelly diario (sin cobre),-1.0,-0.933169121230724,104.88980009713929
2026-07-09,Kelly diario (sin cobre),-1.0,0.8641071217145314,105.75390721885381
2026-07-10,Kelly diario (sin cobre),1.0,-0.06314782990911286,105.6907593889447
2026-07-13,Kelly diario (sin cobre),-1.0,-0.4667739507682517,105.22398543817644
2026-07-14,Kelly diario (sin cobre),-1.0,0.6163052177437294,105.84029065592017
2026-07-15,Kelly diario (sin cobre),1.0,-0.11813796238372112,105.72215269353644
2026-07-16,Kelly diario (sin cobre),1.0,-0.040022686393647644,105.6821300071428
2026-07-17,Kelly diario (sin cobre),1.0,1.1264285273068748,106.80855853444967
2026-07-20,Kelly diario (sin cobre),-1.0,-0.030538161264862248,106.77802037318482
2026-07-21,Kelly diario (sin cobre),1.0,-0.008797700073764646,106.76922267311105
2026-07-22,Kelly diario (sin cobre),-0.4703035593027486,-0.1202498972539703,106.64897277585708
2026-07-23,Kelly diario (sin cobre),-1.0,-0.7313195375968135,105.91765323826026
2026-07-24,Kelly diario (sin cobre),-1.0,-0.46105148758662373,105.45660175067363
2026-07-27,Kelly diario (sin cobre),-1.0,0.663292502252674,106.1198942529263
2026-07-28,Kelly diario (sin cobre),1.0,-0.6920069766267339,105.42788727629957
2026-07-29,Kelly diario (sin cobre),1.0,0.059797334986337054,105.48768461128591
2026-07-30,Kelly diario (sin cobre),-0.8643981277998221,0.9160694342707514,106.40375404555667
2026-07-31,Kelly diario (sin cobre),1.0,-0.29475129456385046,106.10900275099281
2026-08-03,Kelly diario (sin cobre),1.0,0.19658946575817107,106.30559221675098
2026-08-04,Kelly diario (sin cobre),-1.0,1.1195072966829764,107.42509951343396
2026-08-05,Kelly diario (sin cobre),1.0,-0.1641382145037722,107.2609612989302
2026-08-06,Kelly diario (sin cobre),1.0,0.21839019676096494,107.47935149569116
2026-08-07,Kelly diario (sin cobre),1.0,-0.33815579918498107,107.14119569650619
2026-08-10,Kelly diario (sin cobre),1.0,0.29236222573540954,107.43355792224159
2026-08-11,Kelly diario (sin cobre),1.0,-0.17259662331139333,107.2609612989302
2026-08-12,Kelly diario (sin cobre),1.0,0.06692741509321966,107.32788871402342
2026-08-13,Kelly diario (sin cobre),1.0,-0.010570504043527038,107.31731820997989
2026-08-14,Kelly diario (sin cobre),1.0,-0.10567637466157967,107.2116418353183
2026-08-17,Kelly diario (sin cobre),1.0,0.198431651838102,107.41007348715641
2026-08-18,Kelly diario (sin cobre),1.0,0.9569351897845189,108.36700867694093
2026-08-19,Kelly diario (sin cobre),-1.0,0.1548186515431719,108.5218273284841
2026-08-20,Kelly diario (sin cobre),1.0,0.07651361607881146,108.5983409445629
2026-08-21,Kelly diario (sin cobre),0.7310728316536901,-0.13783441624063061,108.46050652832227
2026-08-24,Kelly diario (sin cobre),1.0,-1.1068907767726817,107.35361575154958
2026-08-25,Kelly diario (sin cobre),1.0,0.06826092330080938,107.4218766748504
2026-08-26,Kelly diario (sin cobre),1.0,0.7590804304678871,108.18095710531829
2026-08-27,Kelly diario (sin cobre),-1.0,-0.4601147540002284,107.72084235131805
2026-08-28,Kelly diario (sin cobre),-1.0,-1.0320647218585106,106.68877762945955
2026-08-31,Kelly diario (sin cobre),-1.0,-0.28862578026302993,106.40015184919652
2026-09-01,Kelly diario (sin cobre),-1.0,-0.1834016899972675,106.21675015919925
2026-09-02,Kelly diario (sin cobre),-1.0,-0.2225008314746461,105.9942493277246
2026-09-03,Kelly diario (sin cobre),-1.0,0.5607160302415803,106.55496535796618
2026-09-04,Kelly diario (sin cobre),1.0,-0.2909213168177501,106.26404404114844
2026-09-07,Kelly diario (sin cobre),1.0,0.3802668109754675,106.64431085212391
2026-09-08,Kelly diario (sin cobre),-1.0,1.0269522966995148,107.67126314882343
2026-09-09,Kelly diario (sin cobre),1.0,0.15115823071968118,107.82242137954312
2026-09-10,Kelly diario (sin cobre),-1.0,-1.7931517924305616,106.02926958711255
