ds,estrategia,posicion,pnl,capital
2026-05-26,Kelly diario (solo CLP),1.0,0.4495769608848149,165.60803940488202
2026-05-27,Kelly diario (solo CLP),-1.0,-0.04575422452274314,165.56228518035928
2026-05-28,Kelly diario (solo CLP),1.0,0.48584665658281523,166.0481318369421
2026-05-29,Kelly diario (solo CLP),-1.0,-0.3387402710443186,165.7093915658978
2026-06-01,Kelly diario (solo CLP),1.0,-0.5175974199698117,165.191794145928
2026-06-02,Kelly diario (solo CLP),1.0,0.3972947450260499,165.58908889095403
2026-06-03,Kelly diario (solo CLP),-1.0,0.8719356529670115,166.46102454392104
2026-06-04,Kelly diario (solo CLP),1.0,-0.2077529613328915,166.25327158258816
2026-06-05,Kelly diario (solo CLP),-1.0,3.3046396760711643,169.55791125865932
2026-06-08,Kelly diario (solo CLP),1.0,-1.6757803264118913,167.88213093224743
2026-06-09,Kelly diario (solo CLP),-1.0,-1.2728517285643535,166.6092792036831
2026-06-10,Kelly diario (solo CLP),-1.0,-0.22756354014901348,166.38171566353407
2026-06-11,Kelly diario (solo CLP),-1.0,-1.6821394829611058,164.69957618057296
2026-06-12,Kelly diario (solo CLP),1.0,1.1834349538531588,165.8830111344261
2026-06-15,Kelly diario (solo CLP),1.0,1.7036228205649302,167.58663395499104
2026-06-16,Kelly diario (solo CLP),-1.0,-0.9754257084316853,166.61120824655936
2026-06-17,Kelly diario (solo CLP),-1.0,0.20488579823867129,166.81609404479804
2026-06-18,Kelly diario (solo CLP),-1.0,2.5628979207211664,169.3789919655192
2026-06-19,Kelly diario (solo CLP),1.0,-0.27827958014492576,169.10071238537427
2026-06-22,Kelly diario (solo CLP),-1.0,0.8001957275055859,169.90090811287985
2026-06-23,Kelly diario (solo CLP),-1.0,1.3986751819240304,171.29958329480388
2026-06-24,Kelly diario (solo CLP),-1.0,0.8861417161545647,172.18572501095844
2026-06-25,Kelly diario (solo CLP),1.0,-0.3874822488641686,171.79824276209428
2026-06-26,Kelly diario (solo CLP),1.0,-0.40247681055956774,171.3957659515347
2026-06-29,Kelly diario (solo CLP),-1.0,-0.12846137691256065,171.26730457462216
2026-06-30,Kelly diario (solo CLP),1.0,-0.050323034811427206,171.21698153981072
2026-07-01,Kelly diario (solo CLP),-1.0,0.56034484751367,171.7773263873244
2026-07-02,Kelly diario (solo CLP),1.0,-0.02644492424651993,171.75088146307786
2026-07-03,Kelly diario (solo CLP),1.0,0.727403380028108,172.47828484310597
2026-07-06,Kelly diario (solo CLP),1.0,-1.2532632592925461,171.22502158381343
2026-07-07,Kelly diario (solo CLP),1.0,0.20144834139153928,171.42646992520497
2026-07-08,Kelly diario (solo CLP),-1.0,1.412747563482537,172.8392174886875
2026-07-09,Kelly diario (solo CLP),1.0,1.3492987649614159,174.1885162536489
2026-07-10,Kelly diario (solo CLP),1.0,0.01691892549113811,174.20543517914004
2026-07-13,Kelly diario (solo CLP),1.0,-0.6795986892149717,173.52583648992507
2026-07-14,Kelly diario (solo CLP),1.0,1.0223425107684925,174.54817900069355
2026-07-15,Kelly diario (solo CLP),-1.0,-0.194895392884195,174.35328360780935
2026-07-16,Kelly diario (solo CLP),1.0,-0.021147628278232786,174.3321359795311
2026-07-17,Kelly diario (solo CLP),-1.0,1.7513822083710033,176.08351818790211
2026-07-20,Kelly diario (solo CLP),1.0,-0.0503368342579347,176.03318135364418
2026-07-21,Kelly diario (solo CLP),1.0,-0.07348210323944944,175.95969925040473
2026-07-22,Kelly diario (solo CLP),-1.0,0.2447894556387105,176.20448870604343
2026-07-23,Kelly diario (solo CLP),-1.0,1.1131011502729111,177.31758985631635
2026-07-24,Kelly diario (solo CLP),1.0,-0.8571635326987879,176.46042632361755
2026-07-27,Kelly diario (solo CLP),1.0,1.116911743363735,177.5773380669813
2026-07-28,Kelly diario (solo CLP),-1.0,-1.1644569830923428,176.41288108388895
2026-07-29,Kelly diario (solo CLP),-1.0,0.10000238591711433,176.51288346980607
2026-07-30,Kelly diario (solo CLP),1.0,1.7931710144444093,178.30605448425047
2026-07-31,Kelly diario (solo CLP),-1.0,-0.49485036327530374,177.81120412097516
2026-08-03,Kelly diario (solo CLP),1.0,-0.417729409867646,177.39347471110753
2026-08-04,Kelly diario (solo CLP),1.0,1.9786592489387906,179.3721339600463
2026-08-05,Kelly diario (solo CLP),1.0,0.1845720293339682,179.55670598938028
2026-08-06,Kelly diario (solo CLP),-0.41250373889639397,0.11346648225708743,179.67017247163736
2026-08-07,Kelly diario (solo CLP),-1.0,-0.6569046468112867,179.01326782482607
2026-08-10,Kelly diario (solo CLP),-1.0,0.48715427870432015,179.50042210353038
2026-08-11,Kelly diario (solo CLP),-1.0,-0.28883916723695063,179.21158293629344
2026-08-12,Kelly diario (solo CLP),-1.0,0.11175257564015009,179.32333551193358
2026-08-13,Kelly diario (solo CLP),-1.0,-0.01766292781036167,179.30567258412322
2026-08-14,Kelly diario (solo CLP),-1.0,-0.1767380212593642,179.12893456286386
2026-08-17,Kelly diario (solo CLP),-1.0,0.3309265995464556,179.4598611624103
