ds,copper,tasa_chile,tasa_us
2023-07-10,3.7715001106262207,10.5057894737,5.07
2023-07-11,3.753499984741211,10.5057894737,5.08
2023-07-12,3.8420000076293945,10.5057894737,5.08
2023-07-13,3.929500102996826,10.5057894737,5.08
2023-07-14,3.921999931335449,10.5057894737,5.08
2023-07-15,3.921999931335449,10.5057894737,5.08
2023-07-16,3.921999931335449,10.5057894737,5.08
2023-07-17,3.8320000171661377,10.5057894737,5.08
2023-07-18,3.815999984741211,10.5057894737,5.08
2023-07-19,3.799499988555908,10.5057894737,5.08
2023-07-20,3.817500114440918,10.5057894737,5.08
2023-07-21,3.802999973297119,10.5057894737,5.08
2023-07-22,3.802999973297119,10.5057894737,5.08
2023-07-23,3.802999973297119,10.5057894737,5.08
2023-07-24,3.8405001163482666,10.5057894737,5.08
2023-07-25,3.9019999504089355,10.5057894737,5.08
2023-07-26,3.890500068664551,10.5057894737,5.08
2023-07-27,3.8635001182556152,10.5057894737,5.33
2023-07-28,3.9170000553131104,10.5057894737,5.33
2023-07-29,3.9170000553131104,10.5057894737,5.33
2023-07-30,3.9170000553131104,10.5057894737,5.33
2023-07-31,3.994499921798706,10.5057894737,5.33
2023-08-01,3.8935000896453857,9.6954545455,5.33
2023-08-02,3.827500104904175,9.6954545455,5.33
2023-08-03,3.875999927520752,9.6954545455,5.33
2023-08-04,3.8450000286102295,9.6954545455,5.33
2023-08-05,3.8450000286102295,9.6954545455,5.33
2023-08-06,3.8450000286102295,9.6954545455,5.33
2023-08-07,3.812999963760376,9.6954545455,5.33
2023-08-08,3.747999906539917,9.6954545455,5.33
2023-08-09,3.7674999237060547,9.6954545455,5.33
2023-08-10,3.750999927520752,9.6954545455,5.33
2023-08-11,3.7144999504089355,9.6954545455,5.33
2023-08-12,3.7144999504089355,9.6954545455,5.33
2023-08-13,3.7144999504089355,9.6954545455,5.33
2023-08-14,3.7244999408721924,9.6954545455,5.33
2023-08-15,3.6614999771118164,9.6954545455,5.33
2023-08-16,3.6514999866485596,9.6954545455,5.33
2023-08-17,3.685499906539917,9.6954545455,5.33
2023-08-18,3.6989998817443848,9.6954545455,5.33
2023-08-19,3.6989998817443848,9.6954545455,5.33
2023-08-20,3.6989998817443848,9.6954545455,5.33
2023-08-21,3.7119998931884766,9.6954545455,5.33
2023-08-22,3.750499963760376,9.6954545455,5.33
2023-08-23,3.803499937057495,9.6954545455,5.33
2023-08-24,3.7674999237060547,9.6954545455,5.33
2023-08-25,3.759999990463257,9.6954545455,5.33
2023-08-26,3.759999990463257,9.6954545455,5.33
2023-08-27,3.759999990463257,9.6954545455,5.33
2023-08-28,3.753999948501587,9.6954545455,5.33
2023-08-29,3.7929999828338623,9.6954545455,5.33
2023-08-30,3.7850000858306885,9.6954545455,5.33
2023-08-31,3.7725000381469727,9.6954545455,5.33
2023-09-01,3.8125,9.2705263158,5.33
2023-09-02,3.8125,9.2705263158,5.33
2023-09-03,3.8125,9.2705263158,5.33
2023-09-04,3.8125,9.2705263158,5.33
2023-09-05,3.811000108718872,9.2705263158,5.33
2023-09-06,3.748500108718872,9.2705263158,5.33
2023-09-07,3.7260000705718994,9.2705263158,5.33
2023-09-08,3.680500030517578,9.2705263158,5.33
2023-09-09,3.680500030517578,9.2705263158,5.33
2023-09-10,3.680500030517578,9.2705263158,5.33
2023-09-11,3.7699999809265137,9.2705263158,5.33
2023-09-12,3.752000093460083,9.2705263158,5.33
2023-09-13,3.75600004196167,9.2705263158,5.33
2023-09-14,3.7825000286102295,9.2705263158,5.33
2023-09-15,3.7634999752044678,9.2705263158,5.33
2023-09-16,3.7634999752044678,9.2705263158,5.33
2023-09-17,3.7634999752044678,9.2705263158,5.33
2023-09-18,3.741499900817871,9.2705263158,5.33
2023-09-19,3.7139999866485596,9.2705263158,5.33
2023-09-20,3.746500015258789,9.2705263158,5.33
2023-09-21,3.6665000915527344,9.2705263158,5.33
2023-09-22,3.6654999256134033,9.2705263158,5.33
2023-09-23,3.6654999256134033,9.2705263158,5.33
2023-09-24,3.6654999256134033,9.2705263158,5.33
2023-09-25,3.6494998931884766,9.2705263158,5.33
2023-09-26,3.625,9.2705263158,5.33
2023-09-27,3.627000093460083,9.2705263158,5.33
2023-09-28,3.694499969482422,9.2705263158,5.33
2023-09-29,3.7260000705718994,9.2705263158,5.33
2023-09-30,3.7260000705718994,9.2705263158,5.33
2023-10-01,3.7260000705718994,9.057,5.33
2023-10-02,3.631999969482422,9.057,5.33
2023-10-03,3.615499973297119,9.057,5.33
2023-10-04,3.5840001106262207,9.057,5.33
2023-10-05,3.546999931335449,9.057,5.33
2023-10-06,3.624500036239624,9.057,5.33
2023-10-07,3.624500036239624,9.057,5.33
2023-10-08,3.624500036239624,9.057,5.33
2023-10-09,3.6424999237060547,9.057,5.33
2023-10-10,3.631999969482422,9.057,5.33
2023-10-11,3.614000082015991,9.057,5.33
2023-10-12,3.5940001010894775,9.057,5.33
2023-10-13,3.5799999237060547,9.057,5.33
2023-10-14,3.5799999237060547,9.057,5.33
2023-10-15,3.5799999237060547,9.057,5.33
2023-10-16,3.5869998931884766,9.057,5.33
2023-10-17,3.575500011444092,9.057,5.33
2023-10-18,3.5820000171661377,9.057,5.33
2023-10-19,3.5915000438690186,9.057,5.33
2023-10-20,3.5420000553131104,9.057,5.33
2023-10-21,3.5420000553131104,9.057,5.33
2023-10-22,3.5420000553131104,9.057,5.33
2023-10-23,3.572999954223633,9.057,5.33
2023-10-24,3.609999895095825,9.057,5.33
2023-10-25,3.572000026702881,9.057,5.33
2023-10-26,3.56850004196167,9.057,5.33
2023-10-27,3.634000062942505,9.057,5.33
2023-10-28,3.634000062942505,9.057,5.33
2023-10-29,3.634000062942505,9.057,5.33
2023-10-30,3.6494998931884766,9.057,5.33
2023-10-31,3.6414999961853027,9.057,5.33
2023-11-01,3.6449999809265137,8.770952381,5.33
2023-11-02,3.6670000553131104,8.770952381,5.33
2023-11-03,3.674499988555908,8.770952381,5.33
2023-11-04,3.674499988555908,8.770952381,5.33
2023-11-05,3.674499988555908,8.770952381,5.33
2023-11-06,3.7095000743865967,8.770952381,5.33
2023-11-07,3.6700000762939453,8.770952381,5.33
2023-11-08,3.628000020980835,8.770952381,5.33
2023-11-09,3.634999990463257,8.770952381,5.33
2023-11-10,3.5834999084472656,8.770952381,5.33
2023-11-11,3.5834999084472656,8.770952381,5.33
2023-11-12,3.5834999084472656,8.770952381,5.33
2023-11-13,3.6624999046325684,8.770952381,5.33
2023-11-14,3.682499885559082,8.770952381,5.33
2023-11-15,3.7174999713897705,8.770952381,5.33
2023-11-16,3.7044999599456787,8.770952381,5.33
2023-11-17,3.737499952316284,8.770952381,5.33
2023-11-18,3.737499952316284,8.770952381,5.33
2023-11-19,3.737499952316284,8.770952381,5.33
2023-11-20,3.8125,8.770952381,5.33
2023-11-21,3.814500093460083,8.770952381,5.33
2023-11-22,3.7664999961853027,8.770952381,5.33
2023-11-23,3.7790000438690186,8.770952381,5.33
2023-11-24,3.7964999675750732,8.770952381,5.33
2023-11-25,3.7964999675750732,8.770952381,5.33
2023-11-26,3.7964999675750732,8.770952381,5.33
2023-11-27,3.762500047683716,8.770952381,5.33
2023-11-28,3.8010001182556152,8.770952381,5.33
2023-11-29,3.7860000133514404,8.770952381,5.33
2023-11-30,3.8289999961853027,8.770952381,5.33
2023-12-01,3.9089999198913574,8.3136842105,5.33
2023-12-02,3.9089999198913574,8.3136842105,5.33
2023-12-03,3.9089999198913574,8.3136842105,5.33
2023-12-04,3.820499897003174,8.3136842105,5.33
2023-12-05,3.7725000381469727,8.3136842105,5.33
2023-12-06,3.7165000438690186,8.3136842105,5.33
2023-12-07,3.7844998836517334,8.3136842105,5.33
2023-12-08,3.819999933242798,8.3136842105,5.33
2023-12-09,3.819999933242798,8.3136842105,5.33
2023-12-10,3.819999933242798,8.3136842105,5.33
2023-12-11,3.7799999713897705,8.3136842105,5.33
2023-12-12,3.7860000133514404,8.3136842105,5.33
2023-12-13,3.7860000133514404,8.3136842105,5.33
2023-12-14,3.8884999752044678,8.3136842105,5.33
2023-12-15,3.884999990463257,8.3136842105,5.33
2023-12-16,3.884999990463257,8.3136842105,5.33
2023-12-17,3.884999990463257,8.3136842105,5.33
2023-12-18,3.8480000495910645,8.3136842105,5.33
2023-12-19,3.8959999084472656,8.3136842105,5.33
2023-12-20,3.9014999866485596,8.3136842105,5.33
2023-12-21,3.9084999561309814,8.3136842105,5.33
2023-12-22,3.8954999446868896,8.3136842105,5.33
2023-12-23,3.8954999446868896,8.3136842105,5.33
2023-12-24,3.8954999446868896,8.3136842105,5.33
2023-12-25,3.8954999446868896,8.3136842105,5.33
2023-12-26,3.8954999446868896,8.3136842105,5.33
2023-12-27,3.94350004196167,8.3136842105,5.33
2023-12-28,3.9130001068115234,8.3136842105,5.33
2023-12-29,3.880500078201294,8.3136842105,5.33
2023-12-30,3.880500078201294,8.3136842105,5.33
2023-12-31,3.880500078201294,8.3136842105,5.33
2024-01-01,3.880500078201294,7.6436363636,5.33
2024-01-02,3.86899995803833,7.6436363636,5.33
2024-01-03,3.8475000858306885,7.6436363636,5.33
2024-01-04,3.8310000896453857,7.6436363636,5.33
2024-01-05,3.7945001125335693,7.6436363636,5.33
2024-01-06,3.7945001125335693,7.6436363636,5.33
2024-01-07,3.7945001125335693,7.6436363636,5.33
2024-01-08,3.799499988555908,7.6436363636,5.33
2024-01-09,3.748500108718872,7.6436363636,5.33
2024-01-10,3.7809998989105225,7.6436363636,5.33
2024-01-11,3.7764999866485596,7.6436363636,5.33
2024-01-12,3.740000009536743,7.6436363636,5.33
2024-01-13,3.740000009536743,7.6436363636,5.33
2024-01-14,3.740000009536743,7.6436363636,5.33
2024-01-15,3.740000009536743,7.6436363636,5.33
2024-01-16,3.7664999961853027,7.6436363636,5.33
2024-01-17,3.7325000762939453,7.6436363636,5.33
2024-01-18,3.744999885559082,7.6436363636,5.33
2024-01-19,3.7869999408721924,7.6436363636,5.33
2024-01-20,3.7869999408721924,7.6436363636,5.33
2024-01-21,3.7869999408721924,7.6436363636,5.33
2024-01-22,3.7639999389648438,7.6436363636,5.33
2024-01-23,3.7904999256134033,7.6436363636,5.33
2024-01-24,3.882499933242798,7.6436363636,5.33
2024-01-25,3.865499973297119,7.6436363636,5.33
2024-01-26,3.8505001068115234,7.6436363636,5.33
2024-01-27,3.8505001068115234,7.6436363636,5.33
2024-01-28,3.8505001068115234,7.6436363636,5.33
2024-01-29,3.872999906539917,7.6436363636,5.33
2024-01-30,3.9065001010894775,7.6436363636,5.33
2024-01-31,3.9024999141693115,7.6436363636,5.33
2024-02-01,3.8524999618530273,6.9461904762,5.33
2024-02-02,3.821500062942505,6.9461904762,5.33
2024-02-03,3.821500062942505,6.9461904762,5.33
2024-02-04,3.821500062942505,6.9461904762,5.33
2024-02-05,3.7720000743865967,6.9461904762,5.33
2024-02-06,3.7825000286102295,6.9461904762,5.33
2024-02-07,3.737499952316284,6.9461904762,5.33
2024-02-08,3.7054998874664307,6.9461904762,5.33
2024-02-09,3.686000108718872,6.9461904762,5.33
2024-02-10,3.686000108718872,6.9461904762,5.33
2024-02-11,3.686000108718872,6.9461904762,5.33
2024-02-12,3.7284998893737793,6.9461904762,5.33
2024-02-13,3.7139999866485596,6.9461904762,5.33
2024-02-14,3.700500011444092,6.9461904762,5.33
2024-02-15,3.756500005722046,6.9461904762,5.33
2024-02-16,3.8380000591278076,6.9461904762,5.33
2024-02-17,3.8380000591278076,6.9461904762,5.33
2024-02-18,3.8380000591278076,6.9461904762,5.33
2024-02-19,3.8380000591278076,6.9461904762,5.33
2024-02-20,3.866499900817871,6.9461904762,5.33
2024-02-21,3.874500036239624,6.9461904762,5.33
2024-02-22,3.8975000381469727,6.9461904762,5.33
2024-02-23,3.881999969482422,6.9461904762,5.33
2024-02-24,3.881999969482422,6.9461904762,5.33
2024-02-25,3.881999969482422,6.9461904762,5.33
2024-02-26,3.8239998817443848,6.9461904762,5.33
2024-02-27,3.8310000896453857,6.9461904762,5.33
2024-02-28,3.827500104904175,6.9461904762,5.33
2024-02-29,3.8345000743865967,6.9461904762,5.33
2024-03-01,3.8550000190734863,6.7915,5.33
2024-03-02,3.8550000190734863,6.7915,5.33
2024-03-03,3.8550000190734863,6.7915,5.33
2024-03-04,3.8519999980926514,6.7915,5.33
2024-03-05,3.8440001010894775,6.7915,5.33
2024-03-06,3.870500087738037,6.7915,5.33
2024-03-07,3.9195001125335693,6.7915,5.33
2024-03-08,3.884999990463257,6.7915,5.33
2024-03-09,3.884999990463257,6.7915,5.33
2024-03-10,3.884999990463257,6.7915,5.33
2024-03-11,3.922499895095825,6.7915,5.33
2024-03-12,3.924999952316284,6.7915,5.33
2024-03-13,4.052499771118164,6.7915,5.33
2024-03-14,4.0370001792907715,6.7915,5.33
2024-03-15,4.112500190734863,6.7915,5.33
2024-03-16,4.112500190734863,6.7915,5.33
2024-03-17,4.112500190734863,6.7915,5.33
2024-03-18,4.114500045776367,6.7915,5.33
2024-03-19,4.058499813079834,6.7915,5.33
2024-03-20,4.03849983215332,6.7915,5.33
2024-03-21,4.046500205993652,6.7915,5.33
2024-03-22,3.996000051498413,6.7915,5.33
2024-03-23,3.996000051498413,6.7915,5.33
2024-03-24,3.996000051498413,6.7915,5.33
2024-03-25,4.006999969482422,6.7915,5.33
2024-03-26,3.996000051498413,6.7915,5.33
2024-03-27,3.992500066757202,6.7915,5.33
2024-03-28,4.003499984741211,6.7915,5.33
2024-03-29,4.003499984741211,6.7915,5.33
2024-03-30,4.003499984741211,6.7915,5.33
2024-03-31,4.003499984741211,6.7915,5.33
2024-04-01,4.046000003814697,6.2827272727,5.33
2024-04-02,4.070000171661377,6.2827272727,5.33
2024-04-03,4.192999839782715,6.2827272727,5.33
2024-04-04,4.246500015258789,6.2827272727,5.33
2024-04-05,4.239500045776367,6.2827272727,5.33
2024-04-06,4.239500045776367,6.2827272727,5.33
2024-04-07,4.239500045776367,6.2827272727,5.33
2024-04-08,4.2769999504089355,6.2827272727,5.33
2024-04-09,4.285999774932861,6.2827272727,5.33
2024-04-10,4.2820000648498535,6.2827272727,5.33
2024-04-11,4.251999855041504,6.2827272727,5.33
2024-04-12,4.257500171661377,6.2827272727,5.33
2024-04-13,4.257500171661377,6.2827272727,5.33
2024-04-14,4.257500171661377,6.2827272727,5.33
2024-04-15,4.379000186920166,6.2827272727,5.33
2024-04-16,4.305500030517578,6.2827272727,5.33
2024-04-17,4.34250020980835,6.2827272727,5.33
2024-04-18,4.440499782562256,6.2827272727,5.33
2024-04-19,4.501999855041504,6.2827272727,5.33
2024-04-20,4.501999855041504,6.2827272727,5.33
2024-04-21,4.501999855041504,6.2827272727,5.33
2024-04-22,4.500500202178955,6.2827272727,5.33
2024-04-23,4.490499973297119,6.2827272727,5.33
2024-04-24,4.4670000076293945,6.2827272727,5.33
2024-04-25,4.570499897003174,6.2827272727,5.33
2024-04-26,4.568999767303467,6.2827272727,5.33
2024-04-27,4.568999767303467,6.2827272727,5.33
2024-04-28,4.568999767303467,6.2827272727,5.33
2024-04-29,4.658999919891357,6.2827272727,5.33
2024-04-30,4.564499855041504,6.2827272727,5.33
2024-05-01,4.552499771118164,6.1352380952,5.33
2024-05-02,4.49399995803833,6.1352380952,5.33
2024-05-03,4.573500156402588,6.1352380952,5.33
2024-05-04,4.573500156402588,6.1352380952,5.33
2024-05-05,4.573500156402588,6.1352380952,5.33
2024-05-06,4.634500026702881,6.1352380952,5.33
2024-05-07,4.625500202178955,6.1352380952,5.33
2024-05-08,4.561999797821045,6.1352380952,5.33
2024-05-09,4.607500076293945,6.1352380952,5.33
2024-05-10,4.69350004196167,6.1352380952,5.33
2024-05-11,4.69350004196167,6.1352380952,5.33
2024-05-12,4.69350004196167,6.1352380952,5.33
2024-05-13,4.804500102996826,6.1352380952,5.33
2024-05-14,4.953499794006348,6.1352380952,5.33
2024-05-15,4.9695000648498535,6.1352380952,5.33
2024-05-16,4.892000198364258,6.1352380952,5.33
2024-05-17,5.057000160217285,6.1352380952,5.33
2024-05-18,5.057000160217285,6.1352380952,5.33
2024-05-19,5.057000160217285,6.1352380952,5.33
2024-05-20,5.087500095367432,6.1352380952,5.33
2024-05-21,5.11899995803833,6.1352380952,5.33
2024-05-22,4.867499828338623,6.1352380952,5.33
2024-05-23,4.816500186920166,6.1352380952,5.33
2024-05-24,4.778500080108643,6.1352380952,5.33
2024-05-25,4.778500080108643,6.1352380952,5.33
2024-05-26,4.778500080108643,6.1352380952,5.33
2024-05-27,4.778500080108643,6.1352380952,5.33
2024-05-28,4.875500202178955,6.1352380952,5.33
2024-05-29,4.805500030517578,6.1352380952,5.33
2024-05-30,4.671999931335449,6.1352380952,5.33
2024-05-31,4.610000133514404,6.1352380952,5.33
2024-06-01,4.610000133514404,5.8168421053,5.33
2024-06-02,4.610000133514404,5.8168421053,5.33
2024-06-03,4.677000045776367,5.8168421053,5.33
2024-06-04,4.547999858856201,5.8168421053,5.33
2024-06-05,4.619500160217285,5.8168421053,5.33
2024-06-06,4.690999984741211,5.8168421053,5.33
2024-06-07,4.494500160217285,5.8168421053,5.33
2024-06-08,4.494500160217285,5.8168421053,5.33
2024-06-09,4.494500160217285,5.8168421053,5.33
2024-06-10,4.55649995803833,5.8168421053,5.33
2024-06-11,4.5229997634887695,5.8168421053,5.33
2024-06-12,4.581500053405762,5.8168421053,5.33
2024-06-13,4.507500171661377,5.8168421053,5.33
2024-06-14,4.551000118255615,5.8168421053,5.33
2024-06-15,4.551000118255615,5.8168421053,5.33
2024-06-16,4.551000118255615,5.8168421053,5.33
2024-06-17,4.521500110626221,5.8168421053,5.33
2024-06-18,4.561999797821045,5.8168421053,5.33
2024-06-19,4.561999797821045,5.8168421053,5.33
2024-06-20,4.618000030517578,5.8168421053,5.33
2024-06-21,4.49399995803833,5.8168421053,5.33
2024-06-22,4.49399995803833,5.8168421053,5.33
2024-06-23,4.49399995803833,5.8168421053,5.33
2024-06-24,4.5269999504089355,5.8168421053,5.33
2024-06-25,4.38100004196167,5.8168421053,5.33
2024-06-26,4.367499828338623,5.8168421053,5.33
2024-06-27,4.328499794006348,5.8168421053,5.33
2024-06-28,4.390500068664551,5.8168421053,5.33
2024-06-29,4.390500068664551,5.8168421053,5.33
2024-06-30,4.390500068664551,5.8168421053,5.33
2024-07-01,4.426499843597412,5.6918181818,5.33
2024-07-02,4.429500102996826,5.6918181818,5.33
2024-07-03,4.540999889373779,5.6918181818,5.33
2024-07-04,4.540999889373779,5.6918181818,5.33
2024-07-05,4.6585001945495605,5.6918181818,5.33
2024-07-06,4.6585001945495605,5.6918181818,5.33
2024-07-07,4.6585001945495605,5.6918181818,5.33
2024-07-08,4.622000217437744,5.6918181818,5.33
2024-07-09,4.578000068664551,5.6918181818,5.33
2024-07-10,4.607500076293945,5.6918181818,5.33
2024-07-11,4.508500099182129,5.6918181818,5.33
2024-07-12,4.598499774932861,5.6918181818,5.33
2024-07-13,4.598499774932861,5.6918181818,5.33
2024-07-14,4.598499774932861,5.6918181818,5.33
2024-07-15,4.5289998054504395,5.6918181818,5.33
2024-07-16,4.443999767303467,5.6918181818,5.33
2024-07-17,4.39900016784668,5.6918181818,5.33
2024-07-18,4.265999794006348,5.6918181818,5.33
2024-07-19,4.218999862670898,5.6918181818,5.33
2024-07-20,4.218999862670898,5.6918181818,5.33
2024-07-21,4.218999862670898,5.6918181818,5.33
2024-07-22,4.180500030517578,5.6918181818,5.33
2024-07-23,4.145999908447266,5.6918181818,5.33
2024-07-24,4.098999977111816,5.6918181818,5.33
2024-07-25,4.112500190734863,5.6918181818,5.33
2024-07-26,4.104499816894531,5.6918181818,5.33
2024-07-27,4.104499816894531,5.6918181818,5.33
2024-07-28,4.104499816894531,5.6918181818,5.33
2024-07-29,4.061999797821045,5.6918181818,5.33
2024-07-30,4.063000202178955,5.6918181818,5.33
2024-07-31,4.159999847412109,5.6918181818,5.33
2024-08-01,4.066500186920166,5.6933333333,5.33
2024-08-02,4.084000110626221,5.6933333333,5.33
2024-08-03,4.084000110626221,5.6933333333,5.33
2024-08-04,4.084000110626221,5.6933333333,5.33
2024-08-05,3.9839999675750732,5.6933333333,5.33
2024-08-06,4.011499881744385,5.6933333333,5.33
2024-08-07,3.9375,5.6933333333,5.33
2024-08-08,3.944999933242798,5.6933333333,5.33
2024-08-09,3.9800000190734863,5.6933333333,5.33
2024-08-10,3.9800000190734863,5.6933333333,5.33
2024-08-11,3.9800000190734863,5.6933333333,5.33
2024-08-12,4.054999828338623,5.6933333333,5.33
2024-08-13,4.035999774932861,5.6933333333,5.33
2024-08-14,4.025000095367432,5.6933333333,5.33
2024-08-15,4.138999938964844,5.6933333333,5.33
2024-08-16,4.127500057220459,5.6933333333,5.33
2024-08-17,4.127500057220459,5.6933333333,5.33
2024-08-18,4.127500057220459,5.6933333333,5.33
2024-08-19,4.166500091552734,5.6933333333,5.33
2024-08-20,4.149499893188477,5.6933333333,5.33
2024-08-21,4.18149995803833,5.6933333333,5.33
2024-08-22,4.140999794006348,5.6933333333,5.33
2024-08-23,4.194499969482422,5.6933333333,5.33
2024-08-24,4.194499969482422,5.6933333333,5.33
2024-08-25,4.194499969482422,5.6933333333,5.33
2024-08-26,4.21150016784668,5.6933333333,5.33
2024-08-27,4.230500221252441,5.6933333333,5.33
2024-08-28,4.144999980926514,5.6933333333,5.33
2024-08-29,4.147500038146973,5.6933333333,5.33
2024-08-30,4.144999980926514,5.6933333333,5.33
2024-08-31,4.144999980926514,5.6933333333,5.33
2024-09-01,4.144999980926514,5.455,5.33
2024-09-02,4.144999980926514,5.455,5.33
2024-09-03,4.0320000648498535,5.455,5.33
2024-09-04,4.019499778747559,5.455,5.33
2024-09-05,4.077499866485596,5.455,5.33
2024-09-06,4.014500141143799,5.455,5.33
2024-09-07,4.014500141143799,5.455,5.33
2024-09-08,4.014500141143799,5.455,5.33
2024-09-09,4.084499835968018,5.455,5.33
2024-09-10,4.040500164031982,5.455,5.33
2024-09-11,4.083000183105469,5.455,5.33
2024-09-12,4.132999897003174,5.455,5.33
2024-09-13,4.175000190734863,5.455,5.33
2024-09-14,4.175000190734863,5.455,5.33
2024-09-15,4.175000190734863,5.455,5.33
2024-09-16,4.2129998207092285,5.455,5.33
2024-09-17,4.213500022888184,5.455,5.33
2024-09-18,4.23799991607666,5.455,5.33
2024-09-19,4.285999774932861,5.455,4.83
2024-09-20,4.281499862670898,5.455,4.83
2024-09-21,4.281499862670898,5.455,4.83
2024-09-22,4.281499862670898,5.455,4.83
2024-09-23,4.289000034332275,5.455,4.83
2024-09-24,4.429500102996826,5.455,4.83
2024-09-25,4.427999973297119,5.455,4.83
2024-09-26,4.580999851226807,5.455,4.83
2024-09-27,4.540999889373779,5.455,4.83
2024-09-28,4.540999889373779,5.455,4.83
2024-09-29,4.540999889373779,5.455,4.83
2024-09-30,4.495999813079834,5.455,4.83
2024-10-01,4.5355000495910645,5.2552380952,4.83
2024-10-02,4.5960001945495605,5.2552380952,4.83
2024-10-03,4.501999855041504,5.2552380952,4.83
2024-10-04,4.522500038146973,5.2552380952,4.83
2024-10-05,4.522500038146973,5.2552380952,4.83
2024-10-06,4.522500038146973,5.2552380952,4.83
2024-10-07,4.519000053405762,5.2552380952,4.83
2024-10-08,4.4120001792907715,5.2552380952,4.83
2024-10-09,4.355000019073486,5.2552380952,4.83
2024-10-10,4.385000228881836,5.2552380952,4.83
2024-10-11,4.451499938964844,5.2552380952,4.83
2024-10-12,4.451499938964844,5.2552380952,4.83
2024-10-13,4.451499938964844,5.2552380952,4.83
2024-10-14,4.363500118255615,5.2552380952,4.83
2024-10-15,4.30049991607666,5.2552380952,4.83
2024-10-16,4.331500053405762,5.2552380952,4.83
2024-10-17,4.286499977111816,5.2552380952,4.83
2024-10-18,4.3460001945495605,5.2552380952,4.83
2024-10-19,4.3460001945495605,5.2552380952,4.83
2024-10-20,4.3460001945495605,5.2552380952,4.83
2024-10-21,4.322999954223633,5.2552380952,4.83
2024-10-22,4.3480000495910645,5.2552380952,4.83
2024-10-23,4.304500102996826,5.2552380952,4.83
2024-10-24,4.319499969482422,5.2552380952,4.83
2024-10-25,4.3394999504089355,5.2552380952,4.83
2024-10-26,4.3394999504089355,5.2552380952,4.83
2024-10-27,4.3394999504089355,5.2552380952,4.83
2024-10-28,4.331999778747559,5.2552380952,4.83
2024-10-29,4.332499980926514,5.2552380952,4.83
2024-10-30,4.327499866485596,5.2552380952,4.83
2024-10-31,4.313499927520752,5.2552380952,4.83
2024-11-01,4.347499847412109,5.2265,4.83
2024-11-02,4.347499847412109,5.2265,4.83
2024-11-03,4.347499847412109,5.2265,4.83
2024-11-04,4.4070000648498535,5.2265,4.83
2024-11-05,4.450500011444092,5.2265,4.83
2024-11-06,4.222499847412109,5.2265,4.83
2024-11-07,4.409999847412109,5.2265,4.83
2024-11-08,4.286499977111816,5.2265,4.58
2024-11-09,4.286499977111816,5.2265,4.58
2024-11-10,4.286499977111816,5.2265,4.58
2024-11-11,4.210999965667725,5.2265,4.58
2024-11-12,4.119500160217285,5.2265,4.58
2024-11-13,4.065999984741211,5.2265,4.58
2024-11-14,4.072999954223633,5.2265,4.58
2024-11-15,4.051000118255615,5.2265,4.58
2024-11-16,4.051000118255615,5.2265,4.58
2024-11-17,4.051000118255615,5.2265,4.58
2024-11-18,4.107999801635742,5.2265,4.58
2024-11-19,4.130000114440918,5.2265,4.58
2024-11-20,4.143499851226807,5.2265,4.58
2024-11-21,4.11299991607666,5.2265,4.58
2024-11-22,4.073999881744385,5.2265,4.58
2024-11-23,4.073999881744385,5.2265,4.58
2024-11-24,4.073999881744385,5.2265,4.58
2024-11-25,4.0914998054504395,5.2265,4.58
2024-11-26,4.039000034332275,5.2265,4.58
2024-11-27,4.066999912261963,5.2265,4.58
2024-11-28,4.066999912261963,5.2265,4.58
2024-11-29,4.08050012588501,5.2265,4.58
2024-11-30,4.08050012588501,5.2265,4.58
2024-12-01,4.08050012588501,5.181,4.58
2024-12-02,4.075500011444092,5.181,4.58
2024-12-03,4.145999908447266,5.181,4.58
2024-12-04,4.142000198364258,5.181,4.58
2024-12-05,4.135000228881836,5.181,4.58
2024-12-06,4.138500213623047,5.181,4.58
2024-12-07,4.138500213623047,5.181,4.58
2024-12-08,4.138500213623047,5.181,4.58
2024-12-09,4.223499774932861,5.181,4.58
2024-12-10,4.223499774932861,5.181,4.58
2024-12-11,4.214000225067139,5.181,4.58
2024-12-12,4.195000171661377,5.181,4.58
2024-12-13,4.14900016784668,5.181,4.58
2024-12-14,4.14900016784668,5.181,4.58
2024-12-15,4.14900016784668,5.181,4.58
2024-12-16,4.143499851226807,5.181,4.58
2024-12-17,4.0914998054504395,5.181,4.58
2024-12-18,4.099999904632568,5.181,4.58
2024-12-19,4.020500183105469,5.181,4.33
2024-12-20,4.040999889373779,5.181,4.33
2024-12-21,4.040999889373779,5.181,4.33
2024-12-22,4.040999889373779,5.181,4.33
2024-12-23,4.0229997634887695,5.181,4.33
2024-12-24,4.049499988555908,5.181,4.33
2024-12-25,4.049499988555908,5.181,4.33
2024-12-26,4.072000026702881,5.181,4.33
2024-12-27,4.0625,5.181,4.33
2024-12-28,4.0625,5.181,4.33
2024-12-29,4.0625,5.181,4.33
2024-12-30,4.045499801635742,5.181,4.33
2024-12-31,3.9860000610351562,5.181,4.33
2025-01-01,3.9860000610351562,5.1322727273,4.33
2025-01-02,3.9885001182556152,5.1322727273,4.33
2025-01-03,4.0395002365112305,5.1322727273,4.33
2025-01-04,4.0395002365112305,5.1322727273,4.33
2025-01-05,4.0395002365112305,5.1322727273,4.33
2025-01-06,4.126999855041504,5.1322727273,4.33
2025-01-07,4.1605000495910645,5.1322727273,4.33
