ds,y
2014-08-05,6.260990142822266
2014-08-06,6.27869987487793
2014-08-07,6.263629913330078
2014-08-08,6.246079921722412
2014-08-11,6.231629848480225
2014-08-12,6.182499885559082
2014-08-13,6.1809000968933105
2014-08-14,6.154439926147461
2014-08-15,6.155129909515381
2014-08-18,6.138130187988281
2014-08-19,6.156929969787598
2014-08-20,6.1631999015808105
2014-08-21,6.188399791717529
2014-08-22,6.147640228271484
2014-08-25,6.179299831390381
2014-08-26,6.175839900970459
2014-08-27,6.17717981338501
2014-08-28,6.178080081939697
2014-08-29,6.17480993270874
2014-09-01,6.196100234985352
2014-09-02,6.187220096588135
2014-09-03,6.191199779510498
2014-09-04,6.217390060424805
2014-09-05,6.268099784851074
2014-09-08,6.281499862670898
2014-09-09,6.332499980926514
2014-09-10,6.338890075683594
2014-09-11,6.340400218963623
2014-09-12,6.376820087432861
2014-09-15,6.360020160675049
2014-09-16,6.396100044250488
2014-09-17,6.398029804229736
2014-09-18,6.440989971160889
2014-09-19,6.320529937744141
2014-09-22,6.353539943695068
2014-09-23,6.343570232391357
2014-09-24,6.348400115966797
2014-09-25,6.393129825592041
2014-09-26,6.39300012588501
2014-09-29,6.460100173950195
2014-09-30,6.440999984741211
2014-10-01,6.428549766540527
2014-10-02,6.443570137023926
2014-10-03,6.443230152130127
2014-10-06,6.52603006362915
2014-10-07,6.478270053863525
2014-10-08,6.458620071411133
2014-10-09,6.436759948730469
2014-10-10,6.473259925842285
2014-10-13,6.510469913482666
2014-10-14,6.487380027770996
2014-10-15,6.579400062561035
2014-10-16,6.548890113830566
2014-10-17,6.563310146331787
2014-10-20,6.545300006866455
2014-10-21,6.557700157165527
2014-10-22,6.567759990692139
2014-10-23,6.614560127258301
2014-10-24,6.567969799041748
2014-10-27,6.585239887237549
2014-10-28,6.584320068359375
2014-10-29,6.610599994659424
2014-10-30,6.700890064239502
2014-10-31,6.702199935913086
2014-11-03,6.761899948120117
2014-11-04,6.796899795532227
2014-11-05,6.8567399978637695
2014-11-06,6.829959869384766
2014-11-07,6.866789817810059
2014-11-10,6.800909996032715
2014-11-11,6.809700012207031
2014-11-12,6.793399810791016
2014-11-13,6.8084001541137695
2014-11-14,6.788249969482422
2014-11-17,6.745610237121582
2014-11-18,6.784599781036377
2014-11-19,6.735799789428711
2014-11-20,6.807300090789795
2014-11-21,6.7665300369262695
2014-11-24,6.794069766998291
2014-11-25,6.796299934387207
2014-11-26,6.79640007019043
2014-11-27,6.830399990081787
2014-11-28,6.931119918823242
2014-12-01,7.0542402267456055
2014-12-02,6.941299915313721
2014-12-03,7.02446985244751
2014-12-04,7.025179862976074
2014-12-05,7.05709981918335
2014-12-08,7.136940002441406
2014-12-09,7.1682000160217285
2014-12-10,7.103559970855713
2014-12-11,7.140520095825195
2014-12-12,7.31102991104126
2014-12-15,7.357439994812012
2014-12-16,7.4527201652526855
2014-12-17,7.443470001220703
2014-12-18,7.4342498779296875
2014-12-19,7.374100208282471
2014-12-22,7.365379810333252
2014-12-23,7.4280900955200195
2014-12-24,7.421299934387207
2014-12-25,7.443220138549805
2014-12-26,7.435100078582764
2014-12-29,7.464950084686279
2014-12-30,7.4497199058532715
2014-12-31,7.416319847106934
2015-01-01,7.452700138092041
2015-01-02,7.455780029296875
2015-01-05,7.603640079498291
2015-01-06,7.633800029754639
2015-01-07,7.7436699867248535
2015-01-08,7.697500228881836
2015-01-09,7.619900226593018
2015-01-12,7.644229888916016
2015-01-13,7.739799976348877
2015-01-14,7.736569881439209
2015-01-15,7.619900226593018
2015-01-16,7.599520206451416
2015-01-19,7.553199768066406
